,ReportDate,TotalCases,CaseDelta,TotalTests,TestsDelta,PosTestPercent,PosPercentDiff,NegativeTests,NegDelta,bedsTotal,bedsAcute,bedsICU,bedsDelta,total_hospitalized,hospitalizedDelta,total_released,releasedDelta,caseAfrAmer,caseWhite,caseHispanic,caseAsian,caseOther,caseNotAVail,deaths,deathsDelta,deathDOD,deathAfrAmer,deathWhite,deathHispanic,pDeath70to79,pDeath80plus,pDeathAgeUnknown,pDeathGenMale,pDeathGenFemale,pDeathGenUnkn,pDeathAfrAmer,pDeathWhite,pDeathHispanic,pDeathAsian,pDeathOther,pDeathNotAvail
373,03/12/2021 03:00:00 PM,391480,990,8236204.0,39438.0,3.61,0.03,3065701.0,7069.0,765.0,570.0,195.0,-23.0,35990.0,66.0,9748.0,16.0,113400.0,136277.0,62657.0,9057.0,18515.0,51574.0,7848.0,16.0,9.0,2693.0,4031.0,721.0,36.0,91.0,0.0,93.0,89.0,0.0,65.0,95.0,15.0,7.0,0.0,0.0
374,03/13/2021 03:00:00 PM,392581,1101,8272627.0,36423.0,3.72,0.12,3072214.0,6513.0,773.0,577.0,196.0,8.0,36040.0,50.0,9765.0,17.0,113892.0,136846.0,62818.0,9124.0,18583.0,51318.0,7856.0,8.0,16.0,2696.0,4039.0,721.0,36.0,91.0,0.0,93.0,89.0,0.0,65.0,95.0,15.0,7.0,0.0,0.0
375,03/14/2021 02:00:00 PM,393441,860,8309280.0,35971.0,3.73,0.01,3078378.0,6164.0,774.0,564.0,210.0,1.0,36171.0,131.0,9765.0,0.0,114234.0,137182.0,62901.0,9147.0,18612.0,51365.0,7866.0,10.0,12.0,2696.0,4040.0,721.0,36.0,91.0,0.0,93.0,89.0,0.0,65.0,95.0,15.0,7.0,0.0,0.0
376,03/15/2021 02:00:00 PM,394058,617,8324638.0,15358.0,3.85,0.12,3082361.0,3983.0,777.0,576.0,201.0,3.0,36235.0,64.0,9765.0,0.0,114489.0,137396.0,62961.0,9175.0,18641.0,51396.0,7873.0,7.0,17.0,2696.0,4040.0,722.0,36.0,91.0,0.0,93.0,89.0,0.0,65.0,95.0,15.0,7.0,0.0,0.0
377,03/16/2021 02:00:00 PM,394716,658,8336837.0,12200.0,3.96,0.11,3085354.0,2993.0,805.0,592.0,213.0,28.0,36308.0,73.0,9765.0,0.0,114738.0,137646.0,63054.0,9193.0,18676.0,51409.0,7896.0,23.0,22.0,2702.0,4051.0,722.0,37.0,92.0,0.0,94.0,90.0,0.0,65.0,95.0,15.0,7.0,0.0,2.0
378,03/17/2021 02:00:00 PM,395633,917,8361452.0,24617.0,3.96,0.0,3090980.0,5626.0,805.0,579.0,226.0,0.0,36406.0,98.0,9765.0,0.0,115096.0,138004.0,63151.0,9224.0,18738.0,51420.0,7915.0,19.0,15.0,2708.0,4060.0,724.0,37.0,92.0,0.0,94.0,90.0,0.0,65.0,96.0,15.0,7.0,0.0,1.0
379,03/18/2021 02:00:00 PM,396746,1113,8394319.0,32867.0,4.07,0.11,3097545.0,6565.0,798.0,575.0,223.0,-7.0,36489.0,83.0,9787.0,22.0,115508.0,138445.0,63273.0,9265.0,18787.0,51468.0,7929.0,14.0,12.0,2719.0,4072.0,724.0,37.0,92.0,0.0,94.0,90.0,0.0,66.0,96.0,15.0,7.0,0.0,0.0
380,03/19/2021 02:00:00 PM,397898,1152,8433019.0,38702.0,4.16,0.09,3104182.0,6637.0,816.0,598.0,218.0,18.0,36579.0,90.0,9797.0,10.0,115952.0,138844.0,63388.0,9307.0,18829.0,51578.0,7947.0,18.0,19.0,2736.0,4090.0,726.0,38.0,92.0,0.0,94.0,91.0,0.0,66.0,96.0,15.0,7.0,0.0,1.0
381,03/20/2021 02:00:00 PM,399016,1118,8463097.0,30078.0,4.27,0.11,3110181.0,5999.0,850.0,648.0,202.0,34.0,36678.0,99.0,9799.0,2.0,116383.0,139255.0,63521.0,9331.0,18871.0,51655.0,7973.0,26.0,18.0,2741.0,4102.0,727.0,38.0,92.0,0.0,94.0,91.0,0.0,66.0,96.0,15.0,7.0,0.0,1.0
382,03/21/2021 02:00:00 PM,400023,1007,8494731.0,31634.0,4.4,0.13,3116351.0,6170.0,852.0,648.0,204.0,2.0,36773.0,95.0,9800.0,1.0,116815.0,139609.0,63602.0,9361.0,18931.0,51705.0,7985.0,12.0,16.0,2745.0,4103.0,727.0,38.0,92.0,0.0,94.0,91.0,0.0,66.0,96.0,15.0,7.0,0.0,1.0
383,03/22/2021 02:00:00 PM,400705,682,8511991.0,17260.0,4.37,-0.03,3120390.0,4039.0,866.0,661.0,205.0,14.0,36855.0,82.0,9800.0,0.0,117092.0,139879.0,63655.0,9391.0,18973.0,51715.0,7999.0,14.0,15.0,2745.0,4104.0,727.0,38.0,92.0,0.0,94.0,91.0,0.0,66.0,96.0,15.0,7.0,0.0,1.0
384,03/23/2021 02:00:00 PM,401427,722,8524947.0,12956.0,4.45,0.08,3123506.0,3116.0,895.0,695.0,200.0,29.0,36953.0,98.0,9800.0,0.0,117399.0,140194.0,63719.0,9413.0,19004.0,51698.0,8010.0,11.0,15.0,2761.0,4114.0,727.0,38.0,92.0,0.0,94.0,91.0,0.0,66.0,96.0,15.0,7.0,0.0,1.0
385,03/24/2021 02:00:00 PM,402600,1173,8550257.0,25310.0,4.59,0.14,3129188.0,5682.0,915.0,691.0,224.0,20.0,37035.0,82.0,9800.0,0.0,117875.0,140665.0,63837.0,9446.0,19051.0,51726.0,8029.0,19.0,12.0,2764.0,4123.0,727.0,38.0,92.0,0.0,94.0,91.0,0.0,66.0,96.0,15.0,7.0,0.0,1.0
386,03/25/2021 02:00:00 PM,403982,1382,8591384.0,41053.0,4.59,0.0,3136727.0,7539.0,919.0,696.0,223.0,4.0,37126.0,91.0,9808.0,8.0,118329.0,141113.0,63948.0,9487.0,19096.0,52009.0,8032.0,3.0,8.0,2768.0,4128.0,728.0,38.0,92.0,0.0,94.0,91.0,0.0,67.0,96.0,15.0,7.0,0.0,0.0
387,03/26/2021 02:00:00 PM,405343,1361,8633225.0,42311.0,4.64,0.05,3140124.0,3397.0,933.0,701.0,232.0,14.0,37254.0,128.0,9830.0,22.0,118957.0,141793.0,64098.0,9529.0,19150.0,51816.0,8047.0,15.0,16.0,2777.0,4134.0,729.0,38.0,92.0,0.0,,,0.0,66.0,96.0,15.0,7.0,0.0,1.0
388,03/27/2021 02:00:00 PM,406709,1366,8674985.0,41181.0,4.58,-0.06,3147888.0,7764.0,947.0,709.0,238.0,14.0,37371.0,117.0,9830.0,0.0,119498.0,142316.0,64220.0,9565.0,19205.0,51905.0,8061.0,14.0,10.0,2786.0,4138.0,729.0,38.0,92.0,0.0,94.0,91.0,0.0,66.0,96.0,15.0,7.0,0.0,1.0
389,03/28/2021 02:00:00 PM,408044,1335,8709447.0,34462.0,4.7,0.12,3154655.0,6767.0,970.0,735.0,235.0,23.0,37475.0,104.0,9845.0,15.0,120041.0,142857.0,64310.0,9612.0,19260.0,51964.0,8066.0,5.0,15.0,2788.0,4139.0,730.0,38.0,92.0,0.0,94.0,91.0,0.0,66.0,96.0,15.0,7.0,0.0,1.0
390,03/29/2021 02:00:00 PM,409075,1031,8727009.0,17562.0,4.99,0.29,3158884.0,4229.0,1008.0,775.0,233.0,38.0,37578.0,103.0,9845.0,0.0,120416.0,143242.0,64371.0,9633.0,19305.0,52108.0,8075.0,9.0,9.0,2788.0,4140.0,731.0,38.0,92.0,0.0,94.0,91.0,0.0,66.0,96.0,15.0,7.0,0.0,1.0
391,03/30/2021 02:00:00 PM,409978,903,8738914.0,11905.0,5.24,0.25,3162032.0,3148.0,1029.0,784.0,245.0,21.0,37575.0,-3.0,9845.0,0.0,120807.0,143582.0,64474.0,9668.0,19326.0,52121.0,8088.0,13.0,17.0,2792.0,4145.0,731.0,38.0,92.0,0.0,94.0,91.0,0.0,66.0,97.0,15.0,7.0,0.0,0.0
392,03/31/2021 02:00:00 PM,411344,1366,8766709.0,27795.0,5.3,0.06,3168215.0,6183.0,1030.0,786.0,244.0,1.0,37733.0,158.0,9862.0,17.0,121368.0,144111.0,64585.0,9701.0,19372.0,52207.0,8101.0,13.0,20.0,2799.0,4148.0,734.0,38.0,92.0,0.0,94.0,91.0,0.0,66.0,97.0,15.0,7.0,0.0,0.0
393,04/01/2021 02:00:00 PM,412928,1584,8800105.0,33395.0,5.51,0.21,3174552.0,6337.0,1013.0,777.0,236.0,-17.0,37886.0,153.0,9875.0,13.0,122009.0,144746.0,64722.0,9755.0,19441.0,52255.0,8118.0,17.0,18.0,2806.0,4154.0,737.0,38.0,92.0,0.0,94.0,91.0,0.0,66.0,97.0,15.0,7.0,0.0,0.0
394,04/02/2021 02:00:00 PM,414385,1457,8837610.0,37145.0,5.6,0.09,3180951.0,6399.0,1045.0,794.0,251.0,32.0,38016.0,130.0,9881.0,6.0,122623.0,145325.0,64830.0,9793.0,19513.0,52301.0,8134.0,16.0,16.0,2813.0,4161.0,737.0,38.0,92.0,0.0,94.0,91.0,0.0,66.0,97.0,15.0,7.0,0.0,0.0
395,04/03/2021 02:00:00 PM,415660,1275,8864370.0,26760.0,5.82,0.22,3185978.0,5027.0,1064.0,805.0,259.0,19.0,38156.0,140.0,9914.0,33.0,123108.0,145845.0,64941.0,9839.0,19569.0,52358.0,8157.0,23.0,15.0,2817.0,4171.0,739.0,38.0,92.0,0.0,94.0,91.0,0.0,66.0,97.0,15.0,7.0,0.0,0.0
396,04/04/2021 02:00:00 PM,417329,1669,8903400.0,39030.0,5.9,0.08,3193158.0,7180.0,1131.0,875.0,256.0,67.0,38296.0,140.0,9918.0,4.0,123814.0,146479.0,65085.0,9883.0,19632.0,52436.0,8165.0,8.0,15.0,2818.0,4176.0,740.0,38.0,92.0,0.0,94.0,91.0,0.0,66.0,97.0,15.0,7.0,0.0,0.0
397,04/05/2021 02:00:00 PM,418188,859,8920479.0,17080.0,5.79,-0.11,3197017.0,3859.0,1165.0,905.0,260.0,34.0,38425.0,129.0,9919.0,1.0,124176.0,146789.0,65166.0,9905.0,19667.0,52485.0,8177.0,12.0,15.0,2819.0,4177.0,740.0,38.0,92.0,0.0,95.0,91.0,0.0,66.0,97.0,15.0,7.0,0.0,1.0
398,04/06/2021 02:00:00 PM,419055,867,8932544.0,12065.0,5.8,0.01,3200061.0,3044.0,1204.0,939.0,265.0,39.0,38548.0,123.0,9919.0,0.0,124517.0,147166.0,65261.0,9936.0,19713.0,52462.0,8192.0,15.0,16.0,2825.0,4183.0,741.0,38.0,92.0,0.0,95.0,91.0,0.0,66.0,97.0,15.0,7.0,0.0,1.0
399,04/07/2021 02:00:00 PM,420526,1471,8966009.0,33465.0,5.71,-0.09,3206659.0,6598.0,1200.0,923.0,277.0,-4.0,38682.0,134.0,9953.0,34.0,125178.0,147687.0,65385.0,9979.0,19775.0,52522.0,8203.0,11.0,17.0,2833.0,4192.0,741.0,38.0,92.0,0.0,95.0,91.0,0.0,66.0,97.0,15.0,7.0,0.0,1.0
400,04/08/2021 02:00:00 PM,421823,1297,9001970.0,35961.0,5.56,-0.15,3213290.0,6631.0,1216.0,935.0,281.0,16.0,38827.0,145.0,9969.0,16.0,125765.0,148238.0,65666.0,10148.0,19730.0,52276.0,8224.0,21.0,19.0,2842.0,4202.0,743.0,38.0,92.0,0.0,95.0,91.0,0.0,66.0,97.0,15.0,7.0,0.0,1.0
401,04/09/2021 02:00:00 PM,423663,1840,9046422.0,44452.0,5.59,0.03,3221869.0,8579.0,1249.0,963.0,286.0,33.0,38969.0,142.0,9989.0,20.0,126510.0,148987.0,65813.0,10192.0,19809.0,52352.0,8238.0,14.0,18.0,2853.0,4211.0,746.0,38.0,92.0,0.0,95.0,91.0,0.0,66.0,97.0,15.0,7.0,0.0,1.0
402,04/10/2021 02:00:00 PM,425247,1584,9090254.0,43832.0,5.4,-0.19,3229264.0,7395.0,1250.0,959.0,291.0,1.0,39124.0,155.0,10006.0,17.0,127189.0,149573.0,65966.0,10243.0,19880.0,52396.0,8258.0,20.0,21.0,2863.0,4218.0,747.0,38.0,92.0,0.0,95.0,91.0,0.0,66.0,97.0,15.0,7.0,0.0,1.0
403,04/11/2021 02:00:00 PM,426730,1483,9124764.0,34520.0,5.41,0.01,3233159.0,3895.0,1240.0,961.0,279.0,-10.0,39251.0,127.0,10026.0,20.0,127804.0,150113.0,66089.0,10277.0,19943.0,52504.0,8269.0,11.0,23.0,2863.0,4221.0,748.0,38.0,92.0,0.0,95.0,91.0,0.0,66.0,97.0,15.0,7.0,0.0,1.0
404,04/12/2021 02:00:00 PM,427715,985,9140450.0,15686.0,5.6,0.19,3236949.0,3790.0,1233.0,958.0,275.0,-7.0,39352.0,101.0,10026.0,0.0,128250.0,150433.0,66191.0,10304.0,19987.0,52550.0,8284.0,15.0,11.0,2864.0,4224.0,748.0,38.0,92.0,0.0,95.0,91.0,0.0,66.0,97.0,15.0,7.0,0.0,1.0
405,04/13/2021 02:00:00 PM,428799,1084,9156531.0,16081.0,5.53,-0.07,3240951.0,4002.0,1243.0,968.0,275.0,10.0,39469.0,117.0,10026.0,0.0,128698.0,150823.0,66322.0,10343.0,20039.0,52574.0,8298.0,14.0,15.0,2872.0,4231.0,749.0,38.0,92.0,0.0,95.0,91.0,0.0,66.0,97.0,15.0,7.0,0.0,1.0
406,04/14/2021 02:00:00 PM,430351,1552,9186171.0,29641.0,5.69,0.16,3246648.0,5697.0,1236.0,953.0,283.0,-7.0,39587.0,118.0,10044.0,18.0,129287.0,151286.0,66422.0,10362.0,20071.0,52923.0,8307.0,9.0,20.0,2885.0,4240.0,749.0,38.0,92.0,0.0,95.0,91.0,0.0,66.0,97.0,15.0,7.0,0.0,1.0
407,04/15/2021 02:00:00 PM,431795,1444,9219235.0,33064.0,5.78,0.09,3253203.0,6555.0,1244.0,954.0,290.0,8.0,39632.0,45.0,10045.0,1.0,130023.0,151960.0,66552.0,10404.0,20149.0,52707.0,8326.0,19.0,11.0,2893.0,4244.0,750.0,38.0,92.0,0.0,95.0,91.0,0.0,66.0,97.0,15.0,7.0,0.0,1.0
408,04/16/2021 02:00:00 PM,433359,1564,9265525.0,46427.0,5.67,-0.11,3260589.0,7386.0,1232.0,936.0,296.0,-12.0,39844.0,212.0,10072.0,27.0,130679.0,152542.0,66697.0,10440.0,20232.0,52769.0,8342.0,16.0,11.0,2901.0,4251.0,752.0,38.0,92.0,0.0,95.0,91.0,0.0,67.0,97.0,15.0,7.0,0.0,0.0
409,04/17/2021 02:00:00 PM,434859,1500,9306334.0,40821.0,5.72,0.05,3267253.0,6664.0,1210.0,922.0,288.0,-22.0,39971.0,127.0,10089.0,17.0,130886.0,152696.0,66765.0,10452.0,20253.0,53807.0,8359.0,17.0,16.0,2907.0,4264.0,754.0,38.0,92.0,0.0,95.0,91.0,0.0,67.0,97.0,15.0,7.0,0.0,0.0
410,04/18/2021 02:00:00 PM,436028,1169,9339466.0,33132.0,5.61,-0.11,3273316.0,6063.0,1252.0,948.0,304.0,42.0,40054.0,83.0,10095.0,6.0,131903.0,153570.0,66942.0,10514.0,20374.0,52725.0,8376.0,17.0,17.0,2907.0,4267.0,756.0,38.0,92.0,0.0,95.0,91.0,0.0,67.0,97.0,15.0,7.0,0.0,0.0
411,04/19/2021 02:00:00 PM,436659,631,9355339.0,15873.0,5.39,-0.22,3277259.0,3943.0,1259.0,965.0,294.0,7.0,40240.0,186.0,10095.0,0.0,132201.0,153836.0,66975.0,10532.0,20412.0,52703.0,8387.0,11.0,20.0,2908.0,4268.0,756.0,38.0,92.0,0.0,96.0,91.0,0.0,67.0,97.0,15.0,7.0,0.0,1.0
412,04/20/2021 02:00:00 PM,437584,925,9368398.0,13058.0,5.4,0.0,3280495.0,3236.0,1282.0,972.0,310.0,23.0,40358.0,118.0,10095.0,0.0,132606.0,154145.0,67094.0,10554.0,20457.0,52728.0,8406.0,19.0,21.0,2916.0,4280.0,757.0,38.0,92.0,0.0,95.0,91.0,0.0,67.0,97.0,15.0,7.0,0.0,0.0
413,04/21/2021 02:00:00 PM,438789,1205,9395658.0,27330.0,5.28,-0.12,3286372.0,5877.0,1279.0,979.0,300.0,-3.0,40487.0,129.0,10115.0,20.0,133087.0,154577.0,67220.0,10576.0,20511.0,52818.0,8419.0,13.0,20.0,2930.0,4288.0,759.0,38.0,92.0,0.0,95.0,91.0,0.0,67.0,97.0,15.0,7.0,0.0,0.0
414,04/22/2021 02:00:00 PM,439992,1203,9432069.0,36411.0,5.15,-0.13,3292994.0,6622.0,1235.0,935.0,300.0,-44.0,40615.0,128.0,10116.0,1.0,133597.0,155028.0,67341.0,10601.0,20571.0,52854.0,8439.0,20.0,11.0,2935.0,4298.0,760.0,38.0,92.0,0.0,95.0,91.0,0.0,67.0,97.0,15.0,7.0,0.0,0.0
415,04/23/2021 02:00:00 PM,441155,1163,9471114.0,39047.0,5.1,-0.05,3299747.0,6753.0,1188.0,899.0,289.0,-47.0,40737.0,122.0,10139.0,23.0,134111.0,155463.0,67466.0,10627.0,20636.0,52852.0,8447.0,8.0,17.0,2945.0,4304.0,763.0,38.0,92.0,0.0,95.0,91.0,0.0,67.0,97.0,15.0,7.0,0.0,0.0
416,04/24/2021 02:00:00 PM,442351,1196,9520097.0,48983.0,4.87,-0.23,3307294.0,7547.0,1163.0,876.0,287.0,-25.0,40825.0,88.0,10162.0,23.0,134621.0,155917.0,67586.0,10658.0,20697.0,52872.0,8462.0,15.0,13.0,2956.0,4310.0,764.0,38.0,92.0,0.0,95.0,91.0,0.0,67.0,97.0,15.0,7.0,0.0,0.0
417,04/25/2021 02:00:00 PM,443257,906,9551857.0,31760.0,4.76,-0.11,3313707.0,6413.0,1145.0,867.0,278.0,-18.0,40941.0,116.0,10176.0,14.0,134978.0,156245.0,67651.0,10677.0,20715.0,52991.0,8475.0,13.0,11.0,2957.0,4311.0,767.0,38.0,92.0,0.0,95.0,91.0,0.0,67.0,97.0,15.0,7.0,0.0,0.0
418,04/26/2021 02:00:00 PM,443814,557,9569000.0,17143.0,4.51,-0.25,3317412.0,3705.0,1115.0,850.0,265.0,-30.0,41036.0,95.0,10176.0,0.0,135255.0,156461.0,67725.0,10703.0,20745.0,52925.0,8483.0,8.0,22.0,2957.0,4313.0,768.0,38.0,92.0,0.0,95.0,92.0,0.0,67.0,97.0,15.0,7.0,0.0,1.0
419,04/27/2021 02:00:00 PM,444491,677,9586291.0,17291.0,4.04,-0.47,3320779.0,3367.0,1130.0,861.0,269.0,15.0,41117.0,81.0,10176.0,0.0,135534.0,156649.0,67787.0,10726.0,20746.0,53049.0,8501.0,18.0,9.0,2965.0,4316.0,769.0,38.0,92.0,0.0,95.0,92.0,0.0,68.0,97.0,15.0,7.0,0.0,0.0
420,04/28/2021 02:00:00 PM,445493,1002,9614621.0,28436.0,3.89,-0.15,3324741.0,3962.0,1093.0,821.0,272.0,-37.0,41220.0,103.0,10194.0,18.0,135974.0,157106.0,67903.0,10764.0,20801.0,52945.0,8521.0,20.0,17.0,2977.0,4323.0,773.0,38.0,92.0,0.0,96.0,92.0,0.0,68.0,97.0,15.0,7.0,0.0,1.0
421,04/29/2021 02:00:00 PM,446459,966,9653465.0,38844.0,3.77,-0.12,3331763.0,7022.0,1080.0,813.0,267.0,-13.0,41328.0,108.0,10194.0,0.0,136394.0,157481.0,68005.0,10794.0,20852.0,52933.0,8530.0,9.0,21.0,2990.0,4326.0,775.0,38.0,92.0,0.0,96.0,92.0,0.0,68.0,97.0,15.0,8.0,0.0,0.0
422,04/30/2021 02:00:00 PM,447401,942,9689373.0,35916.0,3.72,-0.05,3338538.0,6775.0,1042.0,773.0,269.0,-38.0,41434.0,106.0,10236.0,42.0,136815.0,157816.0,68093.0,10826.0,20890.0,52961.0,8555.0,25.0,16.0,2999.0,4332.0,776.0,39.0,92.0,0.0,97.0,92.0,0.0,68.0,98.0,15.0,8.0,0.0,0.0
423,05/01/2021 02:00:00 PM,448340,939,9728971.0,39598.0,3.7,-0.03,3345018.0,6480.0,1009.0,744.0,265.0,-33.0,41536.0,102.0,10237.0,1.0,137238.0,158181.0,68180.0,10850.0,20932.0,52959.0,8575.0,20.0,13.0,3010.0,4337.0,776.0,39.0,92.0,0.0,97.0,92.0,0.0,68.0,98.0,15.0,8.0,0.0,0.0
424,05/02/2021 02:00:00 PM,448989,649,9754953.0,25981.0,3.64,-0.06,3350231.0,5213.0,960.0,699.0,261.0,-49.0,41625.0,89.0,10237.0,0.0,137564.0,158424.0,68240.0,10862.0,20961.0,52938.0,8585.0,10.0,20.0,3015.0,4340.0,776.0,40.0,92.0,0.0,99.0,92.0,0.0,69.0,98.0,15.0,8.0,0.0,1.0
425,05/03/2021 02:00:00 PM,449509,520,9769298.0,14345.0,3.69,0.05,3353948.0,3717.0,953.0,688.0,265.0,-7.0,41698.0,73.0,10237.0,0.0,137812.0,158593.0,68301.0,10871.0,20992.0,52940.0,8605.0,20.0,10.0,3017.0,4348.0,778.0,40.0,93.0,0.0,100.0,92.0,0.0,69.0,98.0,15.0,8.0,0.0,2.0
426,05/04/2021 02:00:00 PM,450010,501,9779904.0,10606.0,3.82,0.13,3357116.0,3168.0,944.0,698.0,246.0,-9.0,41762.0,64.0,10239.0,2.0,138056.0,158782.0,68349.0,10885.0,21011.0,52927.0,8612.0,7.0,12.0,3019.0,4355.0,781.0,40.0,92.0,0.0,99.0,92.0,0.0,70.0,98.0,15.0,8.0,0.0,0.0
427,05/05/2021 02:00:00 PM,450689,679,9804831.0,24927.0,3.71,-0.11,3362172.0,5056.0,934.0,688.0,246.0,-10.0,41849.0,87.0,10255.0,16.0,138375.0,159036.0,68416.0,10908.0,21043.0,52911.0,8622.0,10.0,10.0,3030.0,4360.0,781.0,40.0,92.0,0.0,99.0,92.0,0.0,70.0,98.0,15.0,8.0,0.0,0.0
428,05/06/2021 02:00:00 PM,451267,578,9832902.0,28072.0,3.66,-0.05,3367609.0,5437.0,901.0,663.0,238.0,-33.0,41903.0,54.0,10274.0,19.0,138641.0,159245.0,68482.0,10923.0,21076.0,52900.0,8631.0,9.0,10.0,3044.0,4366.0,781.0,40.0,92.0,0.0,99.0,92.0,0.0,70.0,98.0,15.0,8.0,0.0,0.0
429,05/07/2021 02:00:00 PM,452035,768,9874331.0,41430.0,3.53,-0.13,3374543.0,6934.0,859.0,640.0,219.0,-42.0,41999.0,96.0,10302.0,28.0,139022.0,159518.0,68554.0,10937.0,21109.0,52895.0,8642.0,11.0,8.0,3052.0,4373.0,785.0,40.0,92.0,0.0,99.0,92.0,0.0,70.0,98.0,15.0,8.0,0.0,0.0
430,05/08/2021 02:00:00 PM,452691,656,9912202.0,37880.0,3.44,-0.09,3381017.0,6474.0,869.0,652.0,217.0,10.0,42101.0,102.0,10341.0,39.0,139303.0,159752.0,68622.0,10951.0,21142.0,52921.0,8652.0,10.0,13.0,3063.0,4378.0,786.0,40.0,92.0,0.0,99.0,92.0,0.0,70.0,98.0,15.0,8.0,0.0,0.0
431,05/09/2021 02:00:00 PM,453125,434,9937355.0,25154.0,3.31,-0.13,3386276.0,5259.0,822.0,606.0,216.0,-47.0,42176.0,75.0,10365.0,24.0,139486.0,159930.0,68653.0,10957.0,21162.0,52937.0,8660.0,8.0,14.0,3065.0,4378.0,786.0,40.0,92.0,0.0,99.0,92.0,0.0,70.0,98.0,15.0,8.0,0.0,0.0
432,05/10/2021 02:00:00 PM,453401,276,9949896.0,12544.0,3.06,-0.25,3389496.0,3220.0,798.0,585.0,213.0,-24.0,42242.0,66.0,10365.0,0.0,139620.0,160020.0,68684.0,10963.0,21173.0,52941.0,8670.0,10.0,7.0,3065.0,4379.0,786.0,40.0,92.0,0.0,99.0,92.0,0.0,70.0,98.0,15.0,8.0,0.0,0.0
433,05/11/2021 02:00:00 PM,453800,399,9960926.0,11031.0,2.88,-0.18,3392197.0,2701.0,799.0,579.0,220.0,1.0,42283.0,41.0,10382.0,17.0,139775.0,160185.0,68748.0,10969.0,21195.0,52928.0,8678.0,8.0,10.0,3068.0,4383.0,786.0,40.0,92.0,0.0,99.0,93.0,0.0,70.0,98.0,15.0,8.0,0.0,1.0
434,05/12/2021 02:00:00 PM,454271,471,9986284.0,25364.0,2.74,-0.14,3397887.0,5690.0,770.0,547.0,223.0,-29.0,42341.0,58.0,10395.0,13.0,139972.0,160357.0,68815.0,10979.0,21216.0,52932.0,8687.0,9.0,19.0,3080.0,4389.0,786.0,40.0,92.0,0.0,99.0,93.0,0.0,70.0,98.0,15.0,8.0,0.0,1.0
435,05/13/2021 02:00:00 PM,454745,474,10015044.0,28760.0,2.66,-0.08,3403737.0,5850.0,730.0,530.0,200.0,-40.0,42422.0,81.0,10420.0,25.0,140182.0,160545.0,68878.0,10999.0,21239.0,52902.0,8704.0,17.0,15.0,3087.0,4394.0,786.0,40.0,92.0,0.0,99.0,93.0,0.0,70.0,98.0,15.0,8.0,0.0,1.0
436,05/14/2021 02:00:00 PM,455257,512,10050073.0,35030.0,2.6,-0.06,3409952.0,6215.0,680.0,489.0,191.0,-50.0,42469.0,47.0,10470.0,50.0,140398.0,160763.0,68946.0,11005.0,21253.0,52892.0,8716.0,12.0,11.0,3096.0,4396.0,787.0,40.0,92.0,0.0,99.0,93.0,0.0,70.0,98.0,15.0,8.0,0.0,1.0
437,05/15/2021 02:00:00 PM,455635,378,10078141.0,28068.0,2.6,0.0,3414656.0,4704.0,653.0,476.0,177.0,-27.0,42548.0,79.0,10471.0,1.0,140592.0,160896.0,69007.0,11019.0,21268.0,52853.0,8733.0,17.0,3.0,3102.0,4405.0,788.0,40.0,92.0,0.0,99.0,93.0,0.0,71.0,98.0,15.0,8.0,0.0,0.0
438,05/16/2021 02:00:00 PM,456004,369,10107961.0,29820.0,2.52,-0.08,3419797.0,5141.0,612.0,451.0,161.0,-41.0,42621.0,73.0,10497.0,26.0,140773.0,161035.0,69044.0,11024.0,21292.0,52836.0,8737.0,4.0,11.0,3106.0,4407.0,788.0,40.0,92.0,0.0,99.0,93.0,0.0,71.0,98.0,15.0,8.0,0.0,0.0
439,05/17/2021 02:00:00 PM,456216,212,10118879.0,10918.0,2.51,-0.01,3422930.0,3133.0,613.0,454.0,159.0,1.0,42679.0,58.0,10499.0,2.0,140861.0,161101.0,69081.0,11028.0,21299.0,52846.0,8740.0,3.0,13.0,3106.0,4408.0,788.0,40.0,92.0,0.0,99.0,93.0,0.0,71.0,98.0,15.0,8.0,0.0,0.0
440,05/18/2021 02:00:00 PM,456428,212,10129161.0,9812.0,2.23,-0.27,3425856.0,2926.0,596.0,431.0,165.0,-17.0,42721.0,42.0,10508.0,9.0,140978.0,161186.0,69108.0,11032.0,21313.0,52811.0,8754.0,14.0,9.0,3116.0,4415.0,788.0,40.0,92.0,0.0,99.0,92.0,0.0,70.0,98.0,15.0,8.0,0.0,0.0
441,05/19/2021 02:00:00 PM,456765,337,10149092.0,19946.0,2.19,-0.04,3427038.0,1182.0,585.0,430.0,155.0,-11.0,42778.0,57.0,10544.0,36.0,141135.0,161340.0,69155.0,11046.0,21326.0,52763.0,8766.0,12.0,11.0,3125.0,4419.0,788.0,40.0,92.0,0.0,99.0,92.0,0.0,70.0,98.0,15.0,8.0,0.0,0.0
442,05/20/2021 02:00:00 PM,457084,319,10179040.0,29948.0,2.06,-0.13,3433221.0,6183.0,555.0,412.0,143.0,-30.0,42827.0,49.0,10574.0,30.0,141288.0,161478.0,69192.0,11051.0,21340.0,52735.0,8768.0,2.0,17.0,3126.0,4423.0,788.0,40.0,92.0,0.0,99.0,92.0,0.0,70.0,98.0,15.0,8.0,0.0,0.0
